HOUSEID,ANNMILES,GASUSGE,HighestEDUC,TAXISERVICE,RIDESHARE22,ESCOOTERUSED,PTUSED,MCTRANSIT,WALKTRANSIT,BIKETRANSIT,EMPLOYMENT2,WTHHFIN,WTHHFIN5D,WTHHFIN2D,NUMADLT,HOMEOWN,HOMETYPE,RAIL,CENSUS_D,CENSUS_R,HH_HISP,DRVRCNT,CNTTDHH,CDIVMSAR,FLAG100,HHFAMINC,HHFAMINC_IMP,HH_RACE,HHSIZE,HHVEHCNT,HHRELATD,LIF_CYC,MSACAT,MSASIZE,TRAVDAY,URBAN,URBANSIZE,URBRUR,PPT517,YOUNGCHILD,RESP_CNT,URBRUR_2010,TDAYDATE,WRKCOUNT,STRATUMID
9000125601,41000,1870.5256623076384,5,0,8,0,0,0,16,0,94,27296.608962,37773.759292,0.0,3,3,3,2,5,3,2,2,0,52,1,6,6,1,3,3,1,2,2,4,6,1,5,1,0,0,3,1,202209,3,1029
9000125692,43600,1913.8424096414205,7,0,4,0,0,0,5,0,100,16036.250448,24693.142508,0.0,3,1,1,2,7,3,2,3,7,72,1,11,11,1,3,3,1,8,2,5,2,1,3,1,0,0,3,1,202209,3,1033
9000125847,130000,4376.949348158956,2,0,0,0,0,0,4,0,0,67841.803775,94426.494301,0.0,3,2,1,2,2,1,2,3,0,23,2,1,1,1,5,3,1,6,3,1,2,1,1,1,2,0,4,1,202209,2,1023
9000125872,109113,3702.7210195308708,6,0,0,0,0,0,3,0,40,12834.24352,0.0,39353.159613,3,1,1,2,7,3,2,3,2,72,1,9,9,2,3,3,1,2,2,5,7,1,5,1,0,0,3,2,202210,1,1034
9000125873,120000,5272.143594174313,4,0,2,5,1,0,20,10,40,12288.204714,17099.342126,0.0,1,3,1,2,3,2,1,1,12,32,1,4,4,1,3,1,1,5,2,5,6,2,6,1,2,0,3,1,202211,1,1025
9000125939,90000,5233.815925524603,3,0,0,0,0,0,5,3,50,9836.4092873,0.0,33273.982905,2,3,1,2,5,3,2,2,0,53,1,6,6,1,2,1,1,10,3,1,1,4,6,2,0,0,2,2,202210,1,1030
9000126073,85000,3020.2127010109143,5,0,0,0,0,0,2,3,0,19666.519228,24710.905934,0.0,1,3,3,2,2,1,2,1,0,23,1,3,3,1,1,1,2,9,3,1,4,4,6,2,0,0,1,2,202209,0,1024
9000126166,186400,6817.186018097215,6,0,0,0,0,0,0,0,80,37535.028502,44684.810739,0.0,2,3,3,1,5,3,2,2,8,51,1,4,4,3,4,2,1,6,1,4,4,1,4,1,2,0,4,1,202209,2,1029
9000126413,220000,13974.924354787434,4,0,0,0,0,0,0,0,115,31754.819973,40275.424364,0.0,3,3,3,2,5,3,2,3,4,53,1,5,5,1,4,2,1,8,3,3,6,1,3,1,1,0,4,1,202209,3,1029
9000126453,126000,5232.666541283735,7,2,2,0,35,0,48,0,80,30439.369526,0.0,107713.09156,2,1,1,1,2,1,2,2,10,21,1,11,11,1,2,2,2,10,1,5,7,1,4,1,0,0,2,1,202209,2,1023
9000126535,54000,2072.3050791943756,7,0,2,0,0,0,32,0,195,19457.868445,26180.842592,0.0,4,2,1,2,2,1,2,4,15,22,1,8,8,1,5,5,1,4,2,4,4,4,6,2,0,1,4,1,202209,4,1023
9000126536,65200,2151.1314807406975,8,0,0,0,0,21,1,0,99,7432.6145893,0.0,21868.615994,3,1,1,1,1,1,2,3,2,11,1,10,10,1,3,4,1,10,1,5,1,1,2,1,0,0,3,1,202210,3,1021
9000126559,97000,3351.682198911048,8,0,0,0,1,0,1,0,80,10197.305338,0.0,47153.96001,2,2,1,2,1,1,2,2,2,13,1,-7,5,1,2,2,1,2,3,2,1,1,1,1,0,0,2,1,202209,2,1021
9000126573,200000,6872.063428707008,3,0,0,0,0,0,0,0,40,97951.475467,133251.02532,0.0,2,3,1,2,8,4,1,2,0,83,1,6,6,1,4,2,1,4,3,1,3,2,6,1,2,0,4,1,202209,1,1035
9000126663,130000,4976.975604777097,5,0,0,0,0,0,0,0,0,11496.399273,0.0,45738.045062,1,3,1,2,5,3,2,1,0,54,1,2,2,1,1,1,2,9,4,6,1,4,6,2,0,0,1,1,202210,0,1029
9000126706,220000,7903.867615037865,6,0,0,0,0,5,0,0,0,17640.703772,23577.552315,0.0,2,3,2,2,2,1,2,2,0,23,1,8,8,1,2,2,1,2,3,1,4,1,1,1,0,0,2,2,202210,0,1024
9000126941,69000,2695.3912106745775,6,0,0,0,0,0,5,4,75,5693.6337846,8575.5561685,0.0,2,2,1,2,4,2,2,2,10,42,1,8,8,1,5,2,1,4,2,4,2,4,6,2,1,2,3,2,202210,2,1028
9000127073,95000,6423.498413949854,4,0,0,0,0,0,0,0,0,25470.668547,31242.556748,0.0,1,1,4,2,3,2,2,1,0,34,1,3,3,1,1,1,2,9,4,6,2,4,6,2,0,0,1,2,202209,0,1026
9000127393,76000,3174.2199809900903,6,0,0,0,0,0,0,0,52,13760.944986,18661.441611,0.0,3,1,1,2,1,1,2,3,15,13,1,8,8,1,5,3,1,6,3,2,3,1,1,1,2,0,5,1,202209,2,1021
9000127406,45000,1969.9631293235007,4,0,0,0,0,0,25,25,70,33763.969263,46912.336796,0.0,3,1,1,2,7,3,1,3,3,72,1,7,7,1,3,3,1,2,2,4,5,1,3,1,0,0,3,1,202209,3,1033
9000127420,65000,2891.8444114123326,7,0,0,0,0,0,4,0,85,6176.188204,0.0,18760.041389,2,1,1,2,2,1,2,2,4,24,1,11,11,1,3,2,1,4,4,6,1,4,6,2,0,1,2,1,202210,2,1024
9000127519,59000,2888.762355322498,7,0,0,0,0,0,2,2,80,6719.727399,8381.016013,0.0,2,1,1,2,3,2,2,2,6,33,1,9,9,1,2,2,1,2,3,1,2,4,6,2,0,0,2,2,202209,2,1026
9000127526,350000,13622.330333922308,5,0,0,0,0,0,0,0,40,16006.902829,23243.349816,0.0,2,2,1,1,5,3,2,2,1,51,1,8,8,1,2,2,1,10,1,5,6,1,1,1,0,0,2,1,202210,1,1029
9000127529,87000,2872.5214956621935,7,0,20,0,0,0,20,0,80,5582.7980976,8066.9653421,0.0,2,3,3,2,7,3,2,2,4,72,1,8,8,1,2,2,2,2,2,5,2,1,5,1,0,0,2,1,202210,2,1033
9000127568,60300,2027.749309350102,4,0,0,0,0,0,9,3,130,9050.6440815,13259.402014,0.0,3,3,1,2,8,4,2,2,2,83,1,6,6,1,5,2,1,6,3,3,5,1,3,1,2,0,5,1,202210,3,1035
9000127614,63000,3088.8051181372584,7,0,0,0,0,0,0,0,100,23570.152034,38044.185457,0.0,2,1,1,1,3,2,2,2,12,31,1,11,11,1,3,4,1,6,1,4,4,1,4,1,1,0,3,1,202210,2,1025
9000127806,306000,15523.845021879879,5,0,2,0,0,1,20,5,0,53469.256379,70473.508556,0.0,1,3,1,2,8,4,2,1,2,82,1,6,6,4,1,2,2,1,2,5,6,1,1,1,0,0,1,1,202209,0,1035
9000127896,84000,2809.225746150475,6,0,0,0,0,0,0,0,57,11492.104449,16363.283248,0.0,2,1,1,2,5,3,2,2,4,53,1,7,7,1,2,2,1,10,3,3,2,4,6,2,0,0,2,2,202209,2,1030
9000127935,68000,2392.008459200644,4,0,0,0,0,0,0,0,40,22661.747788,29341.894021,0.0,1,2,1,2,7,3,2,1,2,73,1,5,5,1,1,1,2,1,3,2,5,1,1,1,0,0,1,1,202210,1,1033
9000127962,170000,7076.920283381202,4,0,0,0,0,0,0,0,40,25598.36723,37070.20082,0.0,2,1,1,2,8,4,2,2,2,83,1,7,7,1,2,3,1,2,3,1,3,2,6,1,0,0,2,1,202209,1,1035
9000128013,75760,2709.646591075598,6,0,0,0,0,20,0,0,0,19910.579848,0.0,81034.422032,2,1,1,2,5,3,2,2,0,53,1,5,5,1,4,3,1,6,3,2,1,4,6,2,2,0,4,2,202209,0,1030
9000128113,51000,2014.9104833343663,6,0,0,0,0,0,0,0,60,5685.2853001,0.0,17951.800233,2,1,1,2,7,3,2,2,6,72,1,7,7,1,6,2,1,6,2,4,1,1,1,1,4,0,6,1,202210,2,1033
9000128132,100000,3790.158345176405,3,0,0,0,0,0,0,0,0,42120.841371,61486.380859,0.0,1,1,1,2,5,3,2,1,0,52,1,3,3,1,1,1,2,9,2,4,4,1,2,1,0,0,1,1,202209,0,1029
9000128309,225000,8187.955865094135,4,0,0,0,0,0,0,0,49,32406.590139,36229.376388,0.0,2,3,3,2,6,3,2,2,10,62,1,5,5,1,2,2,1,2,2,4,2,4,6,2,0,0,2,2,202209,2,1032
9000128602,52000,2384.705006169222,6,0,0,0,0,20,10,10,88,5525.400789,0.0,15584.192039,2,1,1,2,3,2,2,2,0,33,1,7,7,1,3,5,1,6,3,2,1,1,2,1,1,0,3,1,202210,2,1025
9000128671,109000,3648.370178078893,8,0,1,0,0,0,13,0,50,43588.930086,59269.097568,0.0,2,3,1,2,2,1,1,2,3,23,1,11,11,1,2,2,1,10,3,1,3,1,1,1,0,0,2,1,202209,1,1023
9000128687,80000,2854.6870760561023,6,0,0,0,0,0,2,0,25,60289.750394,84009.857489,0.0,1,3,3,2,6,3,1,1,2,63,1,3,3,97,1,1,2,1,3,1,4,2,6,1,0,0,1,1,202210,1,1031
9000128744,38000,2098.3906354033475,6,0,0,0,0,0,4,0,80,6248.8767307,0.0,18666.736858,2,1,1,2,7,3,2,2,8,73,1,9,9,1,4,4,1,4,3,2,7,4,6,2,2,0,4,2,202211,2,1034
9000128934,126000,5479.886095315075,5,0,5,0,2,0,3,0,0,5893.192923,8059.0133111,0.0,2,1,2,1,2,1,2,2,0,21,1,6,6,1,2,2,1,10,1,5,5,1,4,1,0,0,2,1,202210,0,1023
9000128967,50000,3158.1037008087387,6,0,0,0,0,0,7,0,70,19776.691921,0.0,77803.740253,3,1,1,1,2,1,2,3,6,21,1,7,7,1,3,4,1,8,1,5,7,4,6,2,0,0,3,2,202209,2,1024
9000129026,59636,2368.0388969285004,7,0,0,0,0,0,0,0,0,17839.761835,23765.241235,0.0,2,1,1,2,5,3,2,2,4,54,1,8,8,1,2,2,2,10,4,6,2,4,6,2,0,0,2,2,202209,0,1030
9000129138,182000,7235.308967502533,6,0,0,0,0,0,0,0,0,7871.7101948,0.0,22308.451265,2,1,1,2,6,3,2,2,0,63,1,6,6,2,5,3,1,4,3,1,1,1,1,1,3,0,5,1,202210,0,1031
9000129175,50000,1925.999923436873,7,0,0,0,0,0,60,0,80,11637.474226,16965.143369,0.0,2,2,1,2,2,1,2,2,4,23,1,10,10,1,2,3,1,2,3,3,3,4,6,2,0,0,2,1,202209,2,1023
9000129210,54000,1849.4474932933008,6,0,0,0,0,0,2,0,40,19740.099078,23478.336116,0.0,2,2,1,2,8,4,2,2,2,82,1,6,6,1,2,2,1,10,2,5,3,1,2,1,0,0,2,2,202210,1,1036
9000129255,51000,4462.480787809994,7,0,2,0,0,0,7,0,40,13867.938508,0.0,51324.648945,3,1,1,2,7,3,2,3,3,72,1,9,9,3,4,3,1,6,2,5,1,1,5,1,1,0,4,1,202210,2,1033
9000129367,60050,2840.9176386868703,6,0,0,0,0,0,0,0,100,8457.5331834,0.0,25765.694917,2,1,1,2,4,2,2,2,6,44,1,7,7,1,2,4,1,2,4,6,7,4,6,2,0,0,2,2,202209,2,1028
9000129453,250000,9227.865802585244,3,0,0,0,0,0,0,0,40,27700.56382,0.0,93790.823096,2,3,3,2,7,3,2,2,2,73,1,5,5,1,3,2,1,6,3,3,1,4,6,2,1,0,3,1,202209,1,1033
9000129533,177000,7155.783477321182,7,0,1,0,0,0,4,0,75,11156.976667,14274.557963,0.0,2,1,1,2,8,4,2,2,10,83,1,10,10,1,6,2,1,4,3,1,2,1,1,1,4,0,6,2,202209,2,1036
9000129535,53400,2055.951629001695,7,0,0,0,0,0,0,0,85,9110.1316376,0.0,26808.469917,2,2,1,2,3,2,2,2,6,33,1,11,11,1,2,4,1,2,3,1,1,4,6,2,0,0,2,2,202210,2,1026
9000129545,269000,11783.55901259993,4,0,0,0,0,0,0,0,14,11417.221553,12883.403976,0.0,1,3,1,2,8,4,2,1,2,83,1,1,1,1,1,2,2,9,3,1,3,4,6,2,0,0,1,2,202210,1,1036
9000129560,47400,2090.2739676549263,6,0,4,0,0,0,4,0,0,1344.1928666,1530.4916153,0.0,2,4,1,2,9,4,2,2,4,93,1,6,6,1,3,4,1,6,3,1,6,4,6,2,1,0,3,2,202210,0,1040
9000129582,33000,1985.1842291783805,7,4,4,1,0,0,7,1,90,3999.7956339,0.0,18124.984427,2,2,1,2,8,4,2,2,7,83,1,11,11,1,2,5,1,10,3,3,1,4,6,2,0,0,2,2,202210,2,1036
9000145111,54000,2047.6337920277574,6,0,0,0,0,0,0,0,110,6820.3322939,9756.0314079,0.0,2,3,1,2,7,3,2,2,22,73,1,7,7,1,3,2,1,6,3,1,5,4,6,2,1,0,3,2,202210,2,1034
9000145286,85000,3013.270969782864,6,0,0,0,4,15,1,0,0,6796.1475747,10816.415144,0.0,4,1,1,2,2,1,2,4,9,23,1,10,10,1,4,4,1,8,3,3,5,1,3,1,0,0,4,1,202211,0,1023
9000145304,104000,3637.242444215362,7,0,0,0,0,0,40,0,32,13262.850495,18236.679736,0.0,2,2,1,2,5,3,2,2,6,52,1,6,6,1,2,1,1,10,2,5,6,1,5,1,0,0,2,1,202210,1,1029
9000145327,60000,3246.357444255163,6,0,3,0,2,0,28,2,40,15803.018508,0.0,53845.281421,2,2,1,2,2,1,1,1,4,23,1,6,6,1,3,2,1,6,3,3,1,2,6,1,1,0,3,1,202212,1,1023
9000145344,85000,3506.848749609171,4,0,0,0,4,0,0,0,35,8199.8388675,11914.398701,0.0,2,1,1,2,3,2,2,2,7,33,1,7,7,1,2,2,1,10,3,1,4,4,6,2,0,0,2,2,202211,1,1026
9000145373,200000,7397.889177062098,3,0,5,0,1,0,2,0,0,27508.960444,36075.401038,0.0,2,3,3,2,7,3,2,2,6,73,1,4,4,2,4,1,1,4,3,3,6,1,3,1,1,1,3,1,202211,0,1033
9000145450,53000,2441.48728270746,3,0,0,0,0,0,0,0,95,16014.017976,0.0,47194.204276,2,1,1,2,8,4,2,2,10,83,1,9,9,1,2,4,1,2,3,2,1,1,2,1,0,0,2,1,202210,2,1035
9000145587,100000,3640.8109836446574,4,0,3,0,0,0,46,34,36,9741.4989093,0.0,31180.932131,3,3,1,2,7,3,2,1,6,73,1,3,3,1,3,1,2,2,3,1,1,2,6,1,0,0,3,1,202210,2,1033
9000145622,100000,3568.358845070128,2,30,20,0,15,0,30,0,0,65655.074718,100514.72799,0.0,1,1,1,2,9,4,2,1,0,92,1,6,6,3,1,1,2,1,2,5,2,1,5,1,0,0,1,1,202210,0,1037
9000145807,95000,3447.7492615239053,8,0,3,0,7,0,14,4,80,21671.269711,32608.589685,0.0,2,1,1,2,8,4,2,2,5,82,1,11,11,1,4,2,1,4,2,4,3,1,5,1,0,2,2,1,202210,2,1035
9000145830,91500,3482.3238634485906,7,0,5,2,0,0,10,2,60,4915.8703721,7732.8817449,0.0,3,1,1,2,7,3,2,3,7,72,1,11,11,1,3,3,1,8,2,5,2,1,2,1,0,0,3,1,202211,1,1033
9000145848,226972,9505.63880324825,7,0,0,1,0,0,0,0,40,7881.9717212,0.0,23238.789613,3,2,1,2,2,1,2,3,4,23,1,7,7,1,3,3,1,10,3,1,7,4,6,2,0,0,3,2,202212,1,1024
9000145911,255000,8912.642927729257,5,0,4,0,4,0,8,0,103,11195.266963,0.0,37622.791375,3,1,1,1,3,2,2,3,5,31,1,8,8,1,3,3,1,8,1,5,7,1,4,1,0,0,3,1,202211,3,1025
9000146121,135934,6787.0859994265375,4,0,0,0,0,0,10,7,0,10043.97683,14490.429707,0.0,1,2,1,2,3,2,2,1,0,33,1,4,4,1,1,2,2,9,3,1,5,1,5,1,0,0,1,1,202211,0,1025
9000146165,74430,2540.430986021334,3,0,0,0,0,0,0,0,0,89116.226435,115343.35385,0.0,2,3,4,2,5,3,1,2,9,53,2,5,5,1,5,1,1,4,3,1,5,4,6,2,2,1,3,1,202210,1,1029
9000146182,40080,1872.4228746716874,6,0,0,0,0,0,0,0,62,38381.662687,66708.69168,0.0,4,1,1,2,5,3,2,4,10,53,1,-7,10,1,4,3,1,10,3,1,2,4,6,2,0,0,4,2,202210,2,1030
9000146524,42300,1990.6635524120445,8,0,0,0,0,0,0,0,60,4953.940083,6973.0769989,0.0,3,1,1,2,5,3,2,3,12,53,1,7,7,1,3,5,1,10,3,1,4,1,1,1,0,0,3,1,202211,2,1029
9000146642,54505,2243.71527398722,6,0,0,0,0,0,0,0,110,7115.311005,11283.945755,0.0,4,3,1,2,6,3,2,5,6,62,1,6,6,1,6,4,1,6,2,4,4,1,5,1,2,0,6,1,202211,3,1031
9000146655,151690,5358.715096766008,6,0,1,0,0,0,7,0,6,7742.3729707,9977.5055351,0.0,1,2,3,2,8,4,2,1,0,82,1,3,3,1,1,1,2,1,2,4,6,1,5,1,0,0,1,1,202210,1,1035
9000146771,80000,2758.126459838296,6,0,0,0,0,0,0,0,40,4229.3219492,0.0,17607.877122,1,3,3,2,2,1,2,1,2,22,1,4,4,1,1,1,2,1,2,4,1,1,5,1,0,0,1,1,202210,1,1023
9000146773,40000,1808.534011274927,4,0,0,0,0,0,0,0,80,30145.236965,42652.844691,0.0,2,1,4,2,7,3,2,2,2,73,1,7,7,1,5,2,1,4,3,1,4,4,6,2,2,1,4,2,202210,2,1034
9000146828,275000,9812.986823942852,6,0,0,0,0,0,0,0,40,3938.4809466,5027.2849381,0.0,2,3,1,1,1,1,2,2,6,13,1,6,6,1,2,2,1,2,3,3,6,1,3,1,0,0,2,1,202210,1,1021
9000146882,123000,6559.560151249904,6,0,0,0,0,0,1,0,40,7124.564206,11557.588341,0.0,2,1,1,2,8,4,2,1,5,82,1,10,10,1,2,2,1,10,2,5,6,1,5,1,0,0,2,1,202212,1,1035
9000146886,335000,11488.189633582235,5,0,0,0,0,0,0,0,60,23176.903443,34431.416088,0.0,1,1,1,2,9,4,2,1,9,93,1,7,7,1,3,2,1,5,3,1,6,1,1,1,2,0,3,1,202210,1,1037
9000146979,40000,1879.278051090393,6,0,1,0,0,0,5,0,80,12513.446845,17266.481233,0.0,2,1,1,2,4,2,2,2,4,42,1,10,10,1,2,2,1,2,2,5,5,1,5,1,0,0,2,1,202210,2,1027
9000147141,77000,2790.8449540164947,7,0,2,0,0,0,17,4,76,5133.3297042,8457.7890802,0.0,2,1,1,2,3,2,2,2,6,32,1,11,11,1,2,4,1,2,2,4,5,1,5,1,0,0,2,1,202211,2,1025
9000147381,51000,2392.8631659862244,5,0,0,0,0,0,0,0,132,71488.56076,92710.638184,0.0,3,2,1,2,8,4,1,4,9,82,1,6,6,1,5,3,1,6,2,5,6,1,5,1,2,0,5,1,202210,3,1035
9000147444,120000,4438.733506237259,6,8,0,0,0,0,0,0,88,8969.0407713,0.0,35339.998622,2,3,2,2,7,3,2,1,3,73,1,6,6,4,2,1,1,2,3,2,7,2,6,1,0,0,2,1,202211,2,1033
9000147551,99000,3469.5877964041265,6,0,7,2,0,0,30,0,40,21055.77238,32860.900004,0.0,2,1,2,2,5,3,2,2,0,52,1,11,11,1,3,2,1,4,2,5,5,1,5,1,0,1,2,1,202210,1,1029
9000147612,45015,2101.377760791256,6,0,0,0,0,0,0,0,52,9274.5737402,0.0,35411.896079,4,1,1,1,5,3,2,4,8,51,1,7,7,97,4,4,1,2,1,5,1,1,4,1,0,0,4,1,202211,2,1029
9000147686,73000,2896.8839723209207,8,0,4,0,0,0,0,0,125,22057.721397,31795.39249,0.0,4,1,1,2,7,3,2,4,7,72,1,9,9,3,4,4,1,2,2,5,5,1,5,1,0,0,4,1,202211,4,1033
9000147873,28000,2077.8173353914344,7,0,4,0,0,0,2,3,40,19883.918166,28942.107981,0.0,2,2,1,2,5,3,2,2,9,53,1,10,10,1,2,5,1,2,3,2,6,1,1,1,0,0,2,1,202210,1,1029
9000147881,43450,1976.4225879165472,5,0,0,3,0,5,2,0,80,12191.318752,15075.328737,0.0,2,3,1,2,4,2,2,2,2,43,1,5,5,1,2,4,2,2,3,1,5,2,6,1,0,0,2,1,202210,2,1027
9000148238,71000,3150.481476368267,8,1,1,0,0,0,0,0,90,8795.8548406,0.0,26210.080148,2,1,1,2,7,3,2,2,2,72,1,11,11,1,4,3,1,4,2,4,7,1,5,1,0,2,2,1,202211,2,1033
9000148322,75850,3211.8686002326212,7,0,0,0,0,0,5,3,100,16652.39196,23757.636575,0.0,4,1,1,2,3,2,2,6,6,33,2,10,10,1,7,5,1,6,3,1,6,1,1,1,3,0,5,1,202210,4,1025
9000148396,358000,14026.354939007248,5,0,0,0,0,0,9,2,20,5681.1827255,0.0,24752.223641,2,1,1,2,2,1,2,1,4,22,1,5,5,1,4,2,1,5,2,4,1,1,3,1,2,0,4,1,202211,1,1023
9000148409,98000,3447.306308847988,6,0,0,0,0,0,0,0,40,6127.3479268,7043.5672794,0.0,1,1,1,2,6,3,2,1,2,62,1,7,7,1,1,1,2,1,2,4,4,1,5,1,0,0,1,2,202211,1,1032
9000148429,82900,2857.8632796937577,6,0,2,0,0,0,5,0,80,16002.605044,23620.547407,0.0,2,1,1,2,5,3,2,3,6,52,1,11,11,1,4,3,1,6,2,4,5,1,5,1,2,0,4,1,202210,2,1029
9000148498,155000,5874.745435023428,4,0,0,0,0,0,5,0,0,9038.416213,11966.000797,0.0,1,3,3,2,5,3,2,1,6,53,1,2,2,1,1,1,2,9,3,2,5,2,6,1,0,0,1,1,202211,0,1029
9000148779,111500,3787.750458887468,5,0,2,0,0,0,10,0,90,18065.785862,23376.843773,0.0,2,3,3,2,7,3,1,2,8,73,1,6,6,1,4,2,1,4,3,3,2,1,3,1,1,1,3,1,202210,2,1033
9000148867,200000,6690.518364636597,6,0,0,0,0,0,5,0,0,8011.232806,0.0,27924.517771,1,2,1,2,1,1,2,1,1,13,1,5,5,1,1,1,2,9,3,2,1,1,2,1,0,0,1,1,202210,0,1021
9000148933,200000,6786.947512268695,6,0,10,0,0,0,0,0,0,6455.9181585,8549.1546015,0.0,2,1,1,1,9,4,2,1,0,91,1,6,6,3,2,1,1,10,1,5,4,1,4,1,0,0,2,1,202211,0,1037
9000149180,264667,9948.21140616217,4,0,12,0,0,0,37,3,60,27311.367922,41835.168825,0.0,4,1,1,1,1,1,2,3,6,11,1,7,7,1,6,3,1,4,1,4,2,1,4,1,1,1,5,1,202210,1,1021
9000149396,200000,6964.965807672464,3,0,0,0,0,0,3,0,40,19730.959281,26148.546701,0.0,1,2,1,2,2,1,2,1,3,22,1,6,6,1,1,1,2,9,2,4,3,1,5,1,0,0,1,1,202211,1,1023
9000162143,200000,6994.697008106466,6,0,0,0,0,0,0,0,32,18777.771945,22700.076839,0.0,1,3,3,2,4,2,2,1,2,42,1,4,4,2,1,1,2,1,2,4,5,1,5,1,0,0,1,1,202211,1,1027
9000162214,138000,5611.643569937092,5,0,0,0,0,0,0,0,40,4656.2622966,6119.3152654,0.0,1,1,1,2,2,1,2,1,2,23,1,4,4,1,1,1,2,1,3,3,3,1,3,1,0,0,1,1,202211,1,1023
9000162227,66364,2581.744080916873,6,0,1,0,0,0,8,0,59,12471.495179,17603.812783,0.0,4,1,1,2,7,3,1,4,9,73,1,9,9,1,5,4,1,6,3,3,6,1,3,1,1,0,5,1,202211,2,1033
9000162467,37000,1821.9874741255412,7,0,0,0,0,0,2,0,40,4151.5906886,5821.6890322,0.0,2,1,1,2,7,3,2,2,6,72,1,-7,8,1,2,2,1,2,2,4,3,1,3,1,0,0,2,1,202211,1,1033
9000162686,190000,6999.311705660466,6,0,0,0,0,0,0,0,66,3459.5295053,4728.3079512,0.0,2,3,1,2,5,3,2,2,6,53,1,2,2,1,2,2,1,2,3,1,4,1,1,1,0,0,2,1,202211,2,1029
9000162754,105100,3601.953634877663,4,0,0,3,0,16,16,0,105,6921.5569672,0.0,24264.720705,2,3,3,2,8,4,2,2,15,83,1,6,6,1,2,3,1,2,3,1,1,2,6,1,0,0,2,1,202211,2,1035
9000162891,200500,6788.67460466312,3,0,0,0,0,0,0,0,18,6819.3912911,9442.4696783,0.0,1,1,1,2,7,3,2,2,2,73,1,6,6,1,2,2,1,7,3,2,2,4,6,2,1,0,2,2,202211,1,1034
9000163015,140000,5161.895490752306,8,0,0,0,0,0,0,0,40,8494.2645243,11142.566924,0.0,2,1,1,2,4,2,2,2,30,43,1,9,9,1,4,2,1,6,3,1,2,4,6,2,2,0,4,1,202212,1,1027
9000163082,123000,4550.965012339298,6,0,0,0,0,0,0,0,60,5451.6038331,7179.0739041,0.0,2,1,1,2,2,1,2,2,6,23,1,6,6,1,4,2,1,4,3,1,3,1,1,1,1,1,3,1,202211,2,1023
9000163258,200000,7065.350513238854,3,0,4,0,0,0,0,0,0,22580.624158,31797.035387,0.0,1,3,3,2,7,3,1,1,0,72,1,2,2,97,1,1,2,1,2,5,2,1,5,1,0,0,1,1,202212,0,1033
9000163267,128000,4610.459049514591,7,0,0,0,0,0,3,0,80,9457.2513391,0.0,28263.019287,2,1,1,1,1,1,2,2,2,11,1,11,11,1,4,3,1,4,1,5,1,4,6,2,0,2,2,1,202210,2,1021
9000163324,58708,1967.1991493021833,7,0,0,0,0,0,10,0,0,11333.60086,16222.928588,0.0,2,1,1,2,4,2,2,2,6,42,1,11,11,3,2,2,1,2,2,4,6,1,5,1,0,0,2,1,202212,0,1027
9000163355,130000,5893.582122759748,5,0,0,0,0,0,2,0,8,12335.556504,16560.832255,0.0,2,3,3,1,2,1,1,2,0,21,1,5,5,97,3,2,1,4,1,5,4,1,4,1,0,1,2,1,202211,1,1023
9000163414,89092,3210.42452799391,8,6,3,0,0,0,4,0,80,8885.225161,13379.618941,0.0,2,1,1,2,3,2,1,2,0,33,1,11,11,1,3,14,1,6,3,2,3,1,2,1,1,0,3,1,202211,2,1025
9000163415,78000,2700.652514829906,3,0,0,0,0,0,0,0,40,26980.311226,37621.772315,0.0,2,1,1,1,5,3,2,2,0,51,1,6,6,2,2,2,1,10,1,5,2,1,1,1,0,0,2,1,202210,1,1029
9000163489,60700,3262.6870413558395,5,11,11,0,0,0,11,0,40,14542.129303,21580.217865,0.0,2,1,1,2,3,2,2,2,2,33,1,11,11,1,2,5,1,2,3,1,2,4,6,2,0,0,2,2,202211,1,1026
9000163539,319742,12873.345509232102,6,0,0,0,0,0,0,0,74,12410.308648,15957.367077,0.0,2,1,1,2,4,2,2,2,10,42,1,7,7,1,6,2,1,4,2,4,2,1,5,1,4,0,6,1,202211,2,1027
9000163635,84000,2954.8339790125606,4,0,0,0,0,0,0,0,0,4503.1960801,5985.6950826,0.0,1,2,1,1,3,2,2,1,0,31,1,4,4,1,1,1,2,9,1,5,2,1,4,1,0,0,1,1,202212,0,1025
9000163667,514006,20337.159265284477,6,0,0,0,0,0,0,0,0,15128.634102,22245.42081,0.0,4,3,1,1,9,4,1,4,2,91,1,8,8,1,4,5,1,8,1,5,5,1,4,1,0,0,4,1,202211,0,1037
9000163809,80000,3758.259204875615,6,0,1,0,0,5,30,0,40,9187.7611923,0.0,34119.012426,2,1,1,2,5,3,2,2,6,52,1,7,7,1,6,2,1,4,2,5,7,1,5,1,3,1,5,1,202211,1,1029
9000163839,60000,2046.5742112757114,4,0,0,0,0,0,0,0,0,3385.7825062,0.0,14050.255391,1,2,2,2,3,2,2,1,0,33,1,4,4,1,1,2,2,9,3,1,1,4,6,2,0,0,1,2,202212,0,1026
9000163881,150000,8248.74448781402,6,0,0,0,0,0,0,0,0,2330.0849553,3365.7445543,0.0,2,2,1,2,8,4,2,2,3,83,1,9,9,1,2,2,1,10,3,3,2,1,3,1,0,0,2,1,202211,0,1035
